,trace_id,event_id,resource,timestamp,resource
398,Case618,2,Value 1,2012-01-30 14:26:10+00:00,Value 1
399,Case620,0,Value 1,2011-12-27 08:15:56+00:00,Value 1
400,Case622,0,Value 1,2012-09-27 11:03:27+00:00,Value 1
401,Case622,1,Value 1,2012-09-27 11:04:02+00:00,Value 1
402,Case622,2,Value 1,2012-09-28 07:14:14+00:00,Value 1
403,Case622,3,Value 1,2012-11-05 14:41:28+00:00,Value 1
404,Case623,0,Value 1,2011-11-08 08:47:18+00:00,Value 1
405,Case627,0,Value 1,2012-07-10 04:23:55+00:00,Value 1
406,Case627,1,Value 1,2012-07-10 04:24:26+00:00,Value 1
407,Case631,0,Value 1,2013-07-16 12:55:55+00:00,Value 1
408,Case631,1,Value 1,2013-07-18 06:10:39+00:00,Value 1
409,Case631,2,Value 1,2013-07-24 11:57:05+00:00,Value 1
410,Case631,3,Value 1,2013-08-02 07:29:29+00:00,Value 1
411,Case631,4,Value 1,2013-08-19 12:26:03+00:00,Value 1
412,Case633,0,Value 1,2012-05-29 12:22:37+00:00,Value 1
413,Case634,0,Value 1,2012-03-22 06:46:45+00:00,Value 1
414,Case634,1,Value 1,2012-03-22 06:48:01+00:00,Value 1
415,Case637,0,Value 1,2011-09-15 10:33:25+00:00,Value 1
416,Case638,0,Value 1,2012-10-17 06:24:20+00:00,Value 1
417,Case639,2,Value 1,2013-07-18 10:09:29+00:00,Value 1
418,Case639,3,Value 1,2013-08-01 12:21:54+00:00,Value 1
419,Case641,0,Value 1,2012-05-21 04:22:45+00:00,Value 1
420,Case643,0,Value 1,2012-01-26 06:48:31+00:00,Value 1
421,Case643,1,Value 1,2012-01-26 06:48:55+00:00,Value 1
422,Case643,2,Value 1,2012-01-26 12:37:16+00:00,Value 1
423,Case644,0,Value 1,2012-02-07 11:29:09+00:00,Value 1
424,Case645,0,Value 1,2013-02-01 12:19:43+00:00,Value 1
425,Case645,1,Value 1,2013-02-01 15:02:24+00:00,Value 1
426,Case648,0,Value 1,2011-12-07 06:15:35+00:00,Value 1
427,Case650,0,Value 1,2012-06-28 07:33:25+00:00,Value 1
428,Case650,1,Value 1,2012-06-28 07:33:35+00:00,Value 1
429,Case650,2,Value 1,2012-06-29 05:14:35+00:00,Value 1
430,Case652,0,Value 1,2012-07-24 11:31:53+00:00,Value 1
431,Case653,0,Value 1,2012-07-09 11:27:30+00:00,Value 1
432,Case656,0,Value 1,2013-02-28 12:39:25+00:00,Value 1
433,Case656,1,Value 1,2013-02-28 12:40:06+00:00,Value 1
434,Case656,2,Value 1,2013-03-04 07:21:14+00:00,Value 1
435,Case657,0,Value 1,2012-02-23 08:31:43+00:00,Value 1
436,Case660,0,Value 1,2012-01-20 15:05:24+00:00,Value 1
437,Case666,0,Value 1,2011-12-14 09:59:56+00:00,Value 1
438,Case666,1,Value 1,2011-12-16 11:53:14+00:00,Value 1
439,Case666,2,Value 1,2011-12-16 11:53:20+00:00,Value 1
440,Case668,0,Value 1,2011-09-22 04:27:13+00:00,Value 1
441,Case668,2,Value 1,2011-09-23 06:55:01+00:00,Value 1
442,Case669,0,Value 1,2012-05-02 06:10:42+00:00,Value 1
443,Case670,0,Value 1,2012-05-23 06:23:32+00:00,Value 1
444,Case670,1,Value 1,2012-05-23 06:23:39+00:00,Value 1
445,Case670,2,Value 1,2012-05-23 07:05:01+00:00,Value 1
446,Case673,0,Value 1,2011-11-21 08:49:42+00:00,Value 1
447,Case674,0,Value 1,2012-01-18 13:15:19+00:00,Value 1
448,Case674,1,Value 1,2012-01-18 13:35:14+00:00,Value 1
449,Case674,2,Value 1,2012-01-23 11:42:27+00:00,Value 1
450,Case674,3,Value 1,2012-01-23 13:29:34+00:00,Value 1
451,Case676,0,Value 1,2013-02-01 14:05:23+00:00,Value 1
452,Case676,1,Value 1,2013-02-19 13:29:49+00:00,Value 1
453,Case677,0,Value 1,2011-12-13 12:04:29+00:00,Value 1
454,Case677,1,Value 1,2011-12-23 09:37:08+00:00,Value 1
455,Case677,2,Value 1,2011-12-29 07:41:34+00:00,Value 1
456,Case677,3,Value 1,2011-12-29 11:43:25+00:00,Value 1
457,Case679,1,Value 1,2013-01-28 09:00:14+00:00,Value 1
458,Case679,2,Value 1,2013-02-04 06:04:07+00:00,Value 1
459,Case680,0,Value 1,2012-05-02 09:43:52+00:00,Value 1
460,Case683,0,Value 1,2012-07-04 06:05:34+00:00,Value 1
461,Case683,1,Value 1,2012-07-04 06:05:42+00:00,Value 1
462,Case683,2,Value 1,2012-07-04 11:54:55+00:00,Value 1
463,Case686,0,Value 1,2012-07-20 07:23:19+00:00,Value 1
464,Case686,1,Value 1,2012-07-20 07:23:35+00:00,Value 1
465,Case695,0,Value 1,2012-03-30 09:16:06+00:00,Value 1
466,Case695,1,Value 1,2012-04-17 09:22:14+00:00,Value 1
467,Case695,2,Value 1,2012-04-17 11:41:56+00:00,Value 1
468,Case695,3,Value 1,2012-04-18 09:47:40+00:00,Value 1
469,Case695,4,Value 1,2012-04-20 07:11:40+00:00,Value 1
470,Case698,0,Value 1,2012-03-14 06:38:29+00:00,Value 1
471,Case698,1,Value 1,2012-03-14 06:38:41+00:00,Value 1
472,Case698,2,Value 1,2012-03-14 11:26:29+00:00,Value 1
473,Case698,3,Value 1,2012-03-14 11:26:29+00:00,Value 1
474,Case700,0,Value 1,2012-07-23 04:52:47+00:00,Value 1
475,Case701,2,Value 1,2013-02-06 06:22:55+00:00,Value 1
476,Case705,0,Value 1,2012-04-06 12:00:32+00:00,Value 1
477,Case705,1,Value 1,2012-04-06 12:16:02+00:00,Value 1
478,Case714,0,Value 1,2011-10-20 07:17:17+00:00,Value 1
479,Case716,0,Value 1,2012-03-21 11:43:53+00:00,Value 1
480,Case716,1,Value 1,2012-03-21 14:23:56+00:00,Value 1
481,Case716,2,Value 1,2012-03-22 09:09:33+00:00,Value 1
482,Case716,3,Value 1,2012-03-22 09:09:34+00:00,Value 1
483,Case717,0,Value 1,2012-05-02 10:08:47+00:00,Value 1
484,Case721,0,Value 1,2012-05-02 09:29:25+00:00,Value 1
485,Case722,0,Value 1,2012-04-30 07:02:19+00:00,Value 1
486,Case722,1,Value 1,2012-04-30 07:05:16+00:00,Value 1
487,Case722,2,Value 1,2012-04-30 09:03:28+00:00,Value 1
488,Case723,0,Value 1,2011-12-20 07:49:57+00:00,Value 1
489,Case724,0,Value 1,2011-11-24 06:48:59+00:00,Value 1
490,Case726,0,Value 1,2011-10-11 07:28:46+00:00,Value 1
491,Case728,0,Value 1,2013-01-25 14:42:32+00:00,Value 1
492,Case732,0,Value 1,2013-03-15 06:46:36+00:00,Value 1
493,Case732,1,Value 1,2013-03-18 11:20:54+00:00,Value 1
494,Case732,3,Value 1,2013-03-18 11:32:39+00:00,Value 1
495,Case736,0,Value 1,2012-01-10 14:22:31+00:00,Value 1
496,Case737,0,Value 1,2011-09-28 09:08:34+00:00,Value 1
497,Case738,0,Value 1,2012-04-19 07:11:09+00:00,Value 1
498,Case738,3,Value 1,2012-04-27 05:32:07+00:00,Value 1
499,Case739,0,Value 1,2011-09-28 04:12:44+00:00,Value 1
500,Case741,0,Value 1,2012-07-26 07:30:53+00:00,Value 1
501,Case742,0,Value 1,2011-11-16 08:53:41+00:00,Value 1
502,Case742,1,Value 1,2011-11-17 13:43:26+00:00,Value 1
503,Case743,0,Value 1,2012-01-12 12:19:54+00:00,Value 1
504,Case743,1,Value 1,2012-01-12 14:58:23+00:00,Value 1
505,Case743,2,Value 1,2012-01-13 07:50:13+00:00,Value 1
506,Case743,3,Value 1,2012-01-13 07:50:13+00:00,Value 1
507,Case745,0,Value 1,2012-01-03 14:07:37+00:00,Value 1
508,Case747,0,Value 1,2013-03-22 07:57:06+00:00,Value 1
509,Case749,0,Value 1,2012-05-18 12:27:42+00:00,Value 1
510,Case749,1,Value 1,2012-05-18 12:27:52+00:00,Value 1
511,Case749,2,Value 1,2012-05-30 11:50:55+00:00,Value 1
512,Case752,0,Value 1,2012-04-26 09:46:58+00:00,Value 1
513,Case754,0,Value 1,2011-12-14 11:18:21+00:00,Value 1
514,Case757,0,Value 1,2012-12-04 06:22:05+00:00,Value 1
515,Case760,0,Value 1,2012-01-16 12:05:59+00:00,Value 1
516,Case760,1,Value 1,2012-01-23 09:59:24+00:00,Value 1
517,Case760,2,Value 1,2012-01-27 08:16:12+00:00,Value 1
518,Case763,0,Value 1,2011-10-05 07:03:43+00:00,Value 1
519,Case764,0,Value 1,2011-11-24 08:09:21+00:00,Value 1
520,Case767,0,Value 1,2012-02-22 12:21:08+00:00,Value 1
521,Case768,0,Value 1,2012-07-26 07:16:27+00:00,Value 1
522,Case769,0,Value 1,2012-09-25 12:52:31+00:00,Value 1
523,Case773,0,Value 1,2012-06-07 11:20:07+00:00,Value 1
524,Case773,2,Value 1,2012-06-26 06:03:05+00:00,Value 1
525,Case777,0,Value 1,2012-03-08 07:52:53+00:00,Value 1
526,Case778,0,Value 1,2011-12-30 14:06:55+00:00,Value 1
527,Case783,0,Value 1,2012-07-04 05:19:43+00:00,Value 1
528,Case783,1,Value 1,2012-07-09 09:33:08+00:00,Value 1
529,Case783,2,Value 1,2012-07-10 06:04:54+00:00,Value 1
530,Case785,0,Value 1,2012-04-04 12:32:35+00:00,Value 1
531,Case785,1,Value 1,2012-04-04 12:32:55+00:00,Value 1
532,Case785,2,Value 1,2012-04-05 04:48:31+00:00,Value 1
533,Case787,0,Value 1,2012-07-20 04:23:06+00:00,Value 1
534,Case787,2,Value 1,2012-07-20 11:19:15+00:00,Value 1
535,Case788,0,Value 1,2012-07-24 12:10:51+00:00,Value 1
536,Case790,0,Value 1,2012-03-22 12:36:48+00:00,Value 1
537,Case795,0,Value 1,2012-03-12 06:18:06+00:00,Value 1
538,Case795,1,Value 1,2012-03-12 06:18:20+00:00,Value 1
539,Case795,2,Value 1,2012-03-12 06:50:00+00:00,Value 1
540,Case795,3,Value 1,2012-03-12 06:50:01+00:00,Value 1
541,Case796,0,Value 1,2012-04-27 04:46:55+00:00,Value 1
542,Case796,1,Value 1,2012-04-27 04:47:43+00:00,Value 1
543,Case796,2,Value 1,2012-05-08 12:36:24+00:00,Value 1
544,Case796,3,Value 1,2012-05-10 10:13:39+00:00,Value 1
545,Case799,3,Value 1,2012-04-30 04:20:58+00:00,Value 1
546,Case805,2,Value 1,2013-01-17 07:28:46+00:00,Value 1
547,Case805,3,Value 1,2013-02-04 14:33:23+00:00,Value 1
548,Case806,0,Value 1,2012-02-27 09:50:44+00:00,Value 1
549,Case807,0,Value 1,2013-02-01 09:07:48+00:00,Value 1
550,Case810,0,Value 1,2011-10-12 10:52:40+00:00,Value 1
551,Case811,0,Value 1,2012-07-27 10:04:28+00:00,Value 1
552,Case811,1,Value 1,2012-07-27 10:05:46+00:00,Value 1
553,Case811,2,Value 1,2012-07-27 10:05:46+00:00,Value 1
554,Case813,0,Value 1,2012-02-22 12:33:06+00:00,Value 1
555,Case813,1,Value 1,2012-02-22 12:33:15+00:00,Value 1
556,Case813,2,Value 1,2012-02-24 12:42:24+00:00,Value 1
557,Case816,0,Value 1,2011-09-23 05:17:21+00:00,Value 1
558,Case817,0,Value 1,2012-03-26 12:17:58+00:00,Value 1
559,Case819,0,Value 1,2012-06-08 05:10:29+00:00,Value 1
560,Case821,0,Value 1,2012-11-14 14:58:19+00:00,Value 1
561,Case824,0,Value 1,2013-02-21 08:33:01+00:00,Value 1
562,Case825,0,Value 1,2013-03-01 13:52:47+00:00,Value 1
563,Case827,0,Value 1,2011-11-14 08:49:02+00:00,Value 1
564,Case829,0,Value 1,2012-07-31 11:35:02+00:00,Value 1
565,Case834,0,Value 1,2012-01-13 06:20:49+00:00,Value 1
566,Case834,1,Value 1,2012-01-13 06:35:41+00:00,Value 1
567,Case839,0,Value 1,2013-05-17 04:16:39+00:00,Value 1
568,Case839,1,Value 1,2013-05-24 12:06:33+00:00,Value 1
569,Case839,2,Value 1,2013-06-03 05:12:02+00:00,Value 1
570,Case840,0,Value 1,2012-04-26 06:28:36+00:00,Value 1
571,Case841,0,Value 1,2013-04-03 06:02:16+00:00,Value 1
572,Case844,0,Value 1,2012-01-04 07:25:07+00:00,Value 1
573,Case845,0,Value 1,2013-04-22 12:34:28+00:00,Value 1
574,Case845,1,Value 1,2013-04-30 04:14:40+00:00,Value 1
575,Case845,2,Value 1,2013-04-30 11:25:44+00:00,Value 1
576,Case849,0,Value 1,2013-04-23 07:11:02+00:00,Value 1
577,Case850,0,Value 1,2011-12-21 08:30:57+00:00,Value 1
578,Case859,0,Value 1,2012-04-19 07:51:11+00:00,Value 1
579,Case863,0,Value 1,2011-10-14 09:26:39+00:00,Value 1
580,Case866,0,Value 1,2012-01-17 14:04:58+00:00,Value 1
581,Case867,0,Value 1,2011-10-04 05:52:18+00:00,Value 1
582,Case867,1,Value 1,2011-10-04 06:17:26+00:00,Value 1
583,Case872,0,Value 1,2012-03-21 14:26:16+00:00,Value 1
584,Case872,1,Value 1,2012-03-21 14:26:28+00:00,Value 1
585,Case872,2,Value 1,2012-03-26 12:25:08+00:00,Value 1
586,Case875,0,Value 1,2013-01-03 13:40:10+00:00,Value 1
587,Case877,0,Value 1,2012-05-24 06:42:53+00:00,Value 1
588,Case878,0,Value 1,2011-11-22 08:21:43+00:00,Value 1
589,Case880,0,Value 1,2012-04-05 11:35:31+00:00,Value 1
590,Case883,3,Value 1,2012-04-30 10:27:43+00:00,Value 1
591,Case883,4,Value 1,2012-04-30 10:28:49+00:00,Value 1
592,Case883,5,Value 1,2012-05-09 05:57:23+00:00,Value 1
593,Case883,6,Value 1,2012-05-09 05:57:26+00:00,Value 1
594,Case887,0,Value 1,2011-09-27 10:21:18+00:00,Value 1
595,Case888,0,Value 1,2012-07-20 07:07:01+00:00,Value 1
596,Case892,0,Value 1,2012-04-17 11:32:30+00:00,Value 1
597,Case896,0,Value 1,2011-10-03 06:17:19+00:00,Value 1
598,Case897,0,Value 1,2012-03-16 11:08:31+00:00,Value 1
599,Case897,1,Value 1,2012-03-16 11:08:41+00:00,Value 1
600,Case897,2,Value 1,2012-03-16 11:43:24+00:00,Value 1
601,Case898,1,Value 1,2012-01-04 14:58:40+00:00,Value 1
602,Case898,2,Value 1,2012-01-10 11:55:48+00:00,Value 1
603,Case898,3,Value 1,2012-01-11 08:55:24+00:00,Value 1
604,Case901,0,Value 1,2012-07-31 04:21:57+00:00,Value 1
605,Case910,0,Value 1,2012-07-31 07:59:06+00:00,Value 1
606,Case914,0,Value 1,2012-01-24 11:40:05+00:00,Value 1
607,Case927,0,Value 1,2011-10-10 04:25:12+00:00,Value 1
608,Case930,0,Value 1,2013-01-18 06:06:23+00:00,Value 1
609,Case930,1,Value 1,2013-02-04 05:55:28+00:00,Value 1
610,Case930,2,Value 1,2013-02-04 12:39:39+00:00,Value 1
611,Case931,0,Value 1,2012-02-28 09:33:55+00:00,Value 1
612,Case934,0,Value 1,2012-06-12 11:00:09+00:00,Value 1
613,Case934,1,Value 1,2012-06-12 11:00:30+00:00,Value 1
614,Case937,0,Value 1,2012-06-27 04:44:09+00:00,Value 1
615,Case937,1,Value 1,2012-06-27 04:44:39+00:00,Value 1
616,Case938,0,Value 1,2012-07-26 04:12:09+00:00,Value 1
617,Case939,0,Value 1,2013-01-18 07:40:01+00:00,Value 1
618,Case939,1,Value 1,2013-01-18 07:42:57+00:00,Value 1
619,Case939,4,Value 1,2013-02-11 07:12:36+00:00,Value 1
620,Case943,0,Value 1,2011-11-18 11:37:44+00:00,Value 1
621,Case949,0,Value 1,2013-04-03 04:21:02+00:00,Value 1
622,Case951,0,Value 1,2012-11-29 06:10:51+00:00,Value 1
623,Case955,0,Value 1,2011-10-03 09:23:27+00:00,Value 1
624,Case962,0,Value 1,2012-09-28 12:42:27+00:00,Value 1
625,Case967,0,Value 1,2012-06-29 07:59:16+00:00,Value 1
626,Case967,1,Value 1,2012-07-02 08:00:50+00:00,Value 1
627,Case967,2,Value 1,2012-07-02 10:18:10+00:00,Value 1
628,Case968,0,Value 1,2012-05-14 11:48:40+00:00,Value 1
629,Case968,1,Value 1,2012-05-14 11:49:06+00:00,Value 1
630,Case969,0,Value 1,2011-10-11 12:52:13+00:00,Value 1
631,Case970,1,Value 1,2012-05-10 12:53:22+00:00,Value 1
632,Case970,2,Value 1,2012-05-10 12:55:29+00:00,Value 1
633,Case975,0,Value 1,2012-03-05 08:14:32+00:00,Value 1
634,Case976,0,Value 1,2012-01-11 13:45:36+00:00,Value 1
635,Case978,0,Value 1,2011-10-05 12:20:09+00:00,Value 1
636,Case978,1,Value 1,2011-10-05 12:23:42+00:00,Value 1
637,Case979,0,Value 1,2013-09-24 04:31:20+00:00,Value 1
638,Case979,1,Value 1,2013-09-24 04:31:53+00:00,Value 1
639,Case979,2,Value 1,2013-10-18 12:33:59+00:00,Value 1
640,Case980,0,Value 1,2013-04-19 13:00:59+00:00,Value 1
641,Case981,0,Value 1,2012-07-10 07:42:30+00:00,Value 1
642,Case981,1,Value 1,2012-07-10 07:42:39+00:00,Value 1
643,Case981,2,Value 1,2012-07-12 05:25:33+00:00,Value 1
644,Case981,3,Value 1,2012-07-12 05:25:34+00:00,Value 1
645,Case982,0,Value 1,2011-11-11 08:56:00+00:00,Value 1
646,Case982,1,Value 1,2011-11-11 09:16:00+00:00,Value 1
647,Case982,2,Value 1,2011-11-11 09:34:23+00:00,Value 1
648,Case984,0,Value 1,2013-01-28 13:11:17+00:00,Value 1
649,Case984,1,Value 1,2013-02-15 06:07:20+00:00,Value 1
650,Case989,0,Value 1,2013-02-12 12:02:02+00:00,Value 1
651,Case997,0,Value 1,2011-11-18 11:35:12+00:00,Value 1
652,Case999,0,Value 1,2013-02-12 14:06:37+00:00,Value 1
653,Case1004,0,Value 1,2011-09-21 04:09:20+00:00,Value 1
654,Case1007,0,Value 1,2012-10-10 07:47:41+00:00,Value 1
655,Case1009,0,Value 1,2012-05-18 09:11:25+00:00,Value 1
656,Case1010,2,Value 1,2013-06-28 07:12:09+00:00,Value 1
657,Case1010,3,Value 1,2013-07-17 12:38:54+00:00,Value 1
658,Case1013,0,Value 1,2011-11-30 14:32:54+00:00,Value 1
659,Case1015,0,Value 1,2012-02-10 12:44:10+00:00,Value 1
660,Case1017,0,Value 1,2012-09-07 09:24:46+00:00,Value 1
661,Case1019,0,Value 1,2013-02-14 13:35:55+00:00,Value 1
662,Case1019,2,Value 1,2013-03-04 06:33:32+00:00,Value 1
663,Case1019,3,Value 1,2013-03-04 08:43:19+00:00,Value 1
664,Case1022,0,Value 1,2012-01-05 14:55:40+00:00,Value 1
665,Case1022,1,Value 1,2012-01-05 14:55:53+00:00,Value 1
666,Case1023,0,Value 1,2013-03-12 07:39:30+00:00,Value 1
667,Case1027,0,Value 1,2013-04-16 10:36:13+00:00,Value 1
668,Case1029,0,Value 1,2012-05-09 06:25:28+00:00,Value 1
669,Case1029,2,Value 1,2012-05-09 10:40:52+00:00,Value 1
670,Case1032,0,Value 1,2012-04-11 12:07:25+00:00,Value 1
671,Case1032,1,Value 1,2012-04-11 12:07:34+00:00,Value 1
672,Case1032,2,Value 1,2012-04-17 09:29:31+00:00,Value 1
673,Case1032,3,Value 1,2012-05-15 09:31:57+00:00,Value 1
674,Case1033,0,Value 1,2011-11-10 06:25:05+00:00,Value 1
675,Case1034,0,Value 1,2011-12-13 06:22:23+00:00,Value 1
676,Case1036,0,Value 1,2012-05-29 12:38:19+00:00,Value 1
677,Case1036,1,Value 1,2012-05-29 12:38:27+00:00,Value 1
678,Case1036,2,Value 1,2012-05-30 11:35:37+00:00,Value 1
679,Case1036,3,Value 1,2012-05-30 12:32:51+00:00,Value 1
680,Case1036,4,Value 1,2012-06-01 09:40:27+00:00,Value 1
681,Case1037,1,Value 1,2011-10-24 07:19:04+00:00,Value 1
682,Case1037,2,Value 1,2011-10-24 08:02:57+00:00,Value 1
683,Case1038,0,Value 1,2012-07-24 12:29:40+00:00,Value 1
684,Case1039,0,Value 1,2012-06-28 07:14:33+00:00,Value 1
685,Case1040,0,Value 1,2012-02-20 06:07:43+00:00,Value 1
686,Case1040,1,Value 1,2012-02-20 06:07:57+00:00,Value 1
687,Case1040,2,Value 1,2012-02-21 14:35:15+00:00,Value 1
688,Case1041,0,Value 1,2012-05-02 07:44:47+00:00,Value 1
689,Case1041,1,Value 1,2012-05-02 07:44:54+00:00,Value 1
690,Case1041,2,Value 1,2012-05-08 05:37:30+00:00,Value 1
691,Case1042,0,Value 1,2012-05-23 05:22:52+00:00,Value 1
692,Case1046,0,Value 1,2012-04-02 05:42:04+00:00,Value 1
693,Case1046,1,Value 1,2012-04-02 05:42:15+00:00,Value 1
694,Case1046,2,Value 1,2012-04-02 07:12:04+00:00,Value 1
695,Case1049,0,Value 1,2012-02-09 12:14:35+00:00,Value 1
696,Case1049,1,Value 1,2012-02-09 12:15:26+00:00,Value 1
697,Case1056,0,Value 1,2012-06-06 09:08:26+00:00,Value 1
698,Case1056,1,Value 1,2012-06-06 09:08:43+00:00,Value 1
699,Case1056,2,Value 1,2012-06-06 12:16:31+00:00,Value 1
700,Case1058,0,Value 1,2012-06-28 09:24:41+00:00,Value 1
701,Case1058,1,Value 1,2012-06-28 09:25:05+00:00,Value 1
702,Case1058,2,Value 1,2012-07-13 10:26:12+00:00,Value 1
703,Case1058,3,Value 1,2012-07-18 12:43:16+00:00,Value 1
704,Case1062,0,Value 1,2012-01-11 14:46:12+00:00,Value 1
705,Case1062,1,Value 1,2012-01-12 11:49:28+00:00,Value 1
706,Case1062,2,Value 1,2012-02-07 13:06:45+00:00,Value 1
707,Case1063,0,Value 1,2012-07-11 11:48:16+00:00,Value 1
708,Case1063,1,Value 1,2012-07-11 11:48:28+00:00,Value 1
709,Case1063,2,Value 1,2012-07-11 12:24:11+00:00,Value 1
710,Case1064,1,Value 1,2012-05-22 04:34:16+00:00,Value 1
711,Case1064,2,Value 1,2012-05-29 04:08:42+00:00,Value 1
712,Case1066,0,Value 1,2012-05-24 06:32:06+00:00,Value 1
713,Case1068,0,Value 1,2012-05-15 05:49:37+00:00,Value 1
714,Case1070,0,Value 1,2012-11-23 06:40:05+00:00,Value 1
715,Case1072,0,Value 1,2012-07-17 07:43:08+00:00,Value 1
716,Case1072,3,Value 1,2012-07-20 10:17:21+00:00,Value 1
717,Case1073,0,Value 1,2011-12-30 06:47:19+00:00,Value 1
718,Case1074,0,Value 1,2011-10-28 07:45:32+00:00,Value 1
719,Case1076,1,Value 1,2012-04-30 11:02:06+00:00,Value 1
720,Case1076,2,Value 1,2012-05-08 06:17:42+00:00,Value 1
721,Case1076,3,Value 1,2012-05-15 09:31:15+00:00,Value 1
722,Case1081,0,Value 1,2011-11-14 08:15:37+00:00,Value 1
723,Case1086,0,Value 1,2012-07-24 04:42:04+00:00,Value 1
724,Case1086,1,Value 1,2012-07-24 04:43:06+00:00,Value 1
725,Case1086,2,Value 1,2012-07-30 06:52:47+00:00,Value 1
726,Case1087,2,Value 1,2013-01-29 13:31:26+00:00,Value 1
727,Case1087,3,Value 1,2013-01-30 12:02:01+00:00,Value 1
728,Case1088,1,Value 1,2013-04-18 06:24:14+00:00,Value 1
729,Case1088,2,Value 1,2013-04-18 06:24:14+00:00,Value 1
730,Case1090,1,Value 1,2012-05-30 07:47:50+00:00,Value 1
731,Case1090,2,Value 1,2012-05-30 11:02:45+00:00,Value 1
732,Case1090,3,Value 1,2012-05-30 11:02:45+00:00,Value 1
733,Case1091,0,Value 1,2011-11-22 09:03:51+00:00,Value 1
734,Case1092,0,Value 1,2012-07-12 10:22:39+00:00,Value 1
735,Case1092,1,Value 1,2012-07-12 10:58:17+00:00,Value 1
736,Case1095,0,Value 1,2011-09-26 12:01:58+00:00,Value 1
737,Case1096,0,Value 1,2012-11-21 14:09:29+00:00,Value 1
738,Case1096,1,Value 1,2012-11-27 11:09:39+00:00,Value 1
739,Case1096,2,Value 1,2012-12-12 07:44:27+00:00,Value 1
740,Case1102,0,Value 1,2012-07-31 10:05:19+00:00,Value 1
741,Case1102,1,Value 1,2012-07-31 12:14:45+00:00,Value 1
742,Case1103,0,Value 1,2012-07-26 07:09:20+00:00,Value 1
743,Case1104,0,Value 1,2012-12-14 13:08:04+00:00,Value 1
744,Case1107,0,Value 1,2011-10-13 04:17:13+00:00,Value 1
745,Case1111,0,Value 1,2012-11-29 08:43:04+00:00,Value 1
746,Case1112,0,Value 1,2012-07-31 11:43:10+00:00,Value 1
747,Case1115,0,Value 1,2012-02-28 08:47:09+00:00,Value 1
748,Case1115,1,Value 1,2012-02-28 08:47:25+00:00,Value 1
749,Case1115,2,Value 1,2012-02-28 14:40:58+00:00,Value 1
750,Case1122,0,Value 1,2012-07-31 04:20:05+00:00,Value 1
751,Case1122,1,Value 1,2012-07-31 04:20:14+00:00,Value 1
752,Case1122,2,Value 1,2012-07-31 07:24:45+00:00,Value 1
753,Case1125,0,Value 1,2012-05-17 11:34:02+00:00,Value 1
754,Case1126,0,Value 1,2012-01-10 11:31:21+00:00,Value 1
755,Case1128,0,Value 1,2012-04-11 09:51:59+00:00,Value 1
756,Case1128,1,Value 1,2012-04-11 09:52:12+00:00,Value 1
757,Case1131,0,Value 1,2012-03-28 06:03:55+00:00,Value 1
758,Case1131,1,Value 1,2012-03-28 06:04:21+00:00,Value 1
759,Case1131,2,Value 1,2012-03-28 06:08:00+00:00,Value 1
760,Case1132,0,Value 1,2012-01-11 08:52:28+00:00,Value 1
761,Case1133,0,Value 1,2012-01-18 08:23:55+00:00,Value 1
762,Case1133,1,Value 1,2012-01-18 08:24:06+00:00,Value 1
763,Case1133,2,Value 1,2012-01-18 11:50:24+00:00,Value 1
764,Case1134,0,Value 1,2012-07-17 04:22:25+00:00,Value 1
765,Case1134,1,Value 1,2012-07-17 04:22:33+00:00,Value 1
766,Case1134,2,Value 1,2012-07-17 09:52:35+00:00,Value 1
767,Case1136,0,Value 1,2012-06-12 05:23:44+00:00,Value 1
768,Case1136,1,Value 1,2012-06-15 03:56:23+00:00,Value 1
769,Case1138,0,Value 1,2012-01-09 14:23:38+00:00,Value 1
770,Case1138,1,Value 1,2012-01-09 14:23:57+00:00,Value 1
771,Case1142,0,Value 1,2013-03-05 14:34:50+00:00,Value 1
772,Case1142,1,Value 1,2013-03-22 07:23:52+00:00,Value 1
773,Case1144,0,Value 1,2013-02-14 09:50:14+00:00,Value 1
774,Case1144,1,Value 1,2013-02-15 08:53:03+00:00,Value 1
775,Case1144,2,Value 1,2013-02-21 06:06:25+00:00,Value 1
776,Case1145,0,Value 1,2012-10-16 05:57:53+00:00,Value 1
777,Case1153,0,Value 1,2012-01-10 13:57:01+00:00,Value 1
778,Case1154,0,Value 1,2012-05-21 04:18:26+00:00,Value 1
779,Case1154,1,Value 1,2012-05-21 04:19:22+00:00,Value 1
780,Case1154,2,Value 1,2012-05-21 04:26:51+00:00,Value 1
781,Case1154,3,Value 1,2012-05-21 05:22:00+00:00,Value 1
782,Case1154,4,Value 1,2012-05-21 05:22:01+00:00,Value 1
783,Case1157,0,Value 1,2011-09-14 12:45:59+00:00,Value 1
784,Case1161,0,Value 1,2012-07-18 06:00:13+00:00,Value 1
785,Case1163,0,Value 1,2012-07-24 04:38:39+00:00,Value 1
786,Case1163,1,Value 1,2012-07-24 04:39:01+00:00,Value 1
787,Case1164,0,Value 1,2013-03-01 14:50:10+00:00,Value 1
788,Case1171,0,Value 1,2011-12-13 06:19:55+00:00,Value 1
789,Case1172,0,Value 1,2012-03-19 08:50:29+00:00,Value 1
790,Case1175,0,Value 1,2012-01-11 13:59:39+00:00,Value 1
791,Case1176,0,Value 1,2012-11-29 06:35:40+00:00,Value 1
792,Case1177,0,Value 1,2011-12-12 08:23:38+00:00,Value 1
