case_len,CAT_activity_0,CAT_activity_1,CAT_activity_2,CAT_activity_3,CAT_activity_4,CAT_activity_5,CAT_activity_6,CAT_activity_7,CAT_activity_8,CAT_activity_9,CAT_activity_10,CAT_activity_11,CAT_activity_12,CAT_activity_13,CAT_activity_14,CAT_activity_15,CAT_activity_16,CAT_activity_17,CAT_activity_18,CAT_activity_19,CAT_activity_20,CAT_activity_21,CAT_activity_22,CAT_activity_23,CAT_activity_24,CAT_activity_25,CAT_activity_26,CAT_activity_27,CAT_activity_28,CAT_activity_29,CAT_activity_30,CAT_activity_31,CAT_activity_32,CAT_activity_33,CAT_activity_34,CAT_activity_35,CAT_activity_36,CAT_activity_37,CAT_activity_38,CAT_activity_39,CAT_activity_40,CAT_activity_41,CAT_activity_42,CAT_activity_43,CAT_activity_44,CAT_activity_45,CAT_activity_46,CAT_activity_47,CAT_activity_48,CAT_activity_49,CAT_activity_50,CAT_activity_51,CAT_activity_52,CAT_activity_53,CAT_activity_54,CAT_activity_55,CAT_activity_56,CAT_activity_57,CAT_activity_58,CAT_activity_59,CAT_activity_60,CAT_activity_61,CAT_activity_62,CAT_activity_63,CAT_resource_0,CAT_resource_1,CAT_resource_2,CAT_resource_3,CAT_resource_4,CAT_resource_5,CAT_resource_6,CAT_resource_7,CAT_resource_8,CAT_resource_9,CAT_resource_10,CAT_resource_11,CAT_resource_12,CAT_resource_13,CAT_resource_14,CAT_resource_15,CAT_resource_16,CAT_resource_17,CAT_resource_18,CAT_resource_19,CAT_resource_20,CAT_resource_21,CAT_resource_22,CAT_resource_23,CAT_resource_24,CAT_resource_25,CAT_resource_26,CAT_resource_27,CAT_resource_28,CAT_resource_29,CAT_resource_30,CAT_resource_31,CAT_resource_32,CAT_resource_33,CAT_resource_34,CAT_resource_35,CAT_resource_36,CAT_resource_37,CAT_resource_38,CAT_resource_39,CAT_resource_40,CAT_resource_41,CAT_resource_42,CAT_resource_43,CAT_resource_44,CAT_resource_45,CAT_resource_46,CAT_resource_47,CAT_resource_48,CAT_resource_49,CAT_resource_50,CAT_resource_51,CAT_resource_52,CAT_resource_53,CAT_resource_54,CAT_resource_55,CAT_resource_56,CAT_resource_57,CAT_resource_58,CAT_resource_59,CAT_resource_60,CAT_resource_61,CAT_resource_62,CAT_resource_63,CONT_timestamp_Relative_elapsed_0,CONT_timestamp_Relative_elapsed_1,CONT_timestamp_Relative_elapsed_2,CONT_timestamp_Relative_elapsed_3,CONT_timestamp_Relative_elapsed_4,CONT_timestamp_Relative_elapsed_5,CONT_timestamp_Relative_elapsed_6,CONT_timestamp_Relative_elapsed_7,CONT_timestamp_Relative_elapsed_8,CONT_timestamp_Relative_elapsed_9,CONT_timestamp_Relative_elapsed_10,CONT_timestamp_Relative_elapsed_11,CONT_timestamp_Relative_elapsed_12,CONT_timestamp_Relative_elapsed_13,CONT_timestamp_Relative_elapsed_14,CONT_timestamp_Relative_elapsed_15,CONT_timestamp_Relative_elapsed_16,CONT_timestamp_Relative_elapsed_17,CONT_timestamp_Relative_elapsed_18,CONT_timestamp_Relative_elapsed_19,CONT_timestamp_Relative_elapsed_20,CONT_timestamp_Relative_elapsed_21,CONT_timestamp_Relative_elapsed_22,CONT_timestamp_Relative_elapsed_23,CONT_timestamp_Relative_elapsed_24,CONT_timestamp_Relative_elapsed_25,CONT_timestamp_Relative_elapsed_26,CONT_timestamp_Relative_elapsed_27,CONT_timestamp_Relative_elapsed_28,CONT_timestamp_Relative_elapsed_29,CONT_timestamp_Relative_elapsed_30,CONT_timestamp_Relative_elapsed_31,CONT_timestamp_Relative_elapsed_32,CONT_timestamp_Relative_elapsed_33,CONT_timestamp_Relative_elapsed_34,CONT_timestamp_Relative_elapsed_35,CONT_timestamp_Relative_elapsed_36,CONT_timestamp_Relative_elapsed_37,CONT_timestamp_Relative_elapsed_38,CONT_timestamp_Relative_elapsed_39,CONT_timestamp_Relative_elapsed_40,CONT_timestamp_Relative_elapsed_41,CONT_timestamp_Relative_elapsed_42,CONT_timestamp_Relative_elapsed_43,CONT_timestamp_Relative_elapsed_44,CONT_timestamp_Relative_elapsed_45,CONT_timestamp_Relative_elapsed_46,CONT_timestamp_Relative_elapsed_47,CONT_timestamp_Relative_elapsed_48,CONT_timestamp_Relative_elapsed_49,CONT_timestamp_Relative_elapsed_50,CONT_timestamp_Relative_elapsed_51,CONT_timestamp_Relative_elapsed_52,CONT_timestamp_Relative_elapsed_53,CONT_timestamp_Relative_elapsed_54,CONT_timestamp_Relative_elapsed_55,CONT_timestamp_Relative_elapsed_56,CONT_timestamp_Relative_elapsed_57,CONT_timestamp_Relative_elapsed_58,CONT_timestamp_Relative_elapsed_59,CONT_timestamp_Relative_elapsed_60,CONT_timestamp_Relative_elapsed_61,CONT_timestamp_Relative_elapsed_62,CONT_timestamp_Relative_elapsed_63
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338,1.3708322048187256
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338,1.3708322048187256,1.3710864782333374
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338,1.3708322048187256,1.3710864782333374,1.475569725036621
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338,1.3708322048187256,1.3710864782333374,1.475569725036621,1.4756468534469604
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,22.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338,1.3708322048187256,1.3710864782333374,1.475569725036621,1.4756468534469604,1.690739631652832
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,22.0,22.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338,1.3708322048187256,1.3710864782333374,1.475569725036621,1.4756468534469604,1.690739631652832,1.6908676624298096
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,22.0,22.0,19.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338,1.3708322048187256,1.3710864782333374,1.475569725036621,1.4756468534469604,1.690739631652832,1.6908676624298096,1.9367046356201172
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,22.0,23.0,21.0,23.0,21.0,23.0,21.0,23.0,1.0,6.0,15.0,13.0,17.0,28.0,21.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,15.0,12.0,13.0,17.0,28.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,16.0,16.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,22.0,22.0,19.0,19.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5201585292816162,-0.5201585292816162,-0.5201194882392883,-0.5201194882392883,-0.5092144012451172,-0.5089656710624695,-0.35339415073394775,-0.35288575291633606,-0.34636375308036804,-0.3457309901714325,-0.34572282433509827,-0.3456383943557739,-0.34532156586647034,-0.34532156586647034,-0.3453206419944763,-0.3453206419944763,-0.3453206419944763,-0.34531882405281067,-0.34529614448547363,-0.34510093927383423,-0.34510093927383423,-0.3450991213321686,-0.3450991213321686,-0.3450991213321686,-0.34509730339050293,0.21391725540161133,0.2139344960451126,0.22279146313667297,0.22304747998714447,0.5325037240982056,0.532556414604187,0.7724878787994385,0.7726195454597473,0.7726195454597473,0.7726213335990906,0.7726213335990906,0.7726222276687622,0.7726231217384338,1.3708322048187256,1.3710864782333374,1.475569725036621,1.4756468534469604,1.690739631652832,1.6908676624298096,1.9367046356201172,1.936754584312439
